created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-11-22 14:00:00 UTC,1.08,1.87,2.07,16438,-84.8,38.1,67.6,1.87
2020-11-22 15:00:00 UTC,2.43,3.99,4.45,16498,-85.33,39.4,64.33,3.99
2020-11-22 16:00:00 UTC,1.78,2.97,3.34,16558,-85.73,40.77,62.13,2.97
2020-11-22 17:00:00 UTC,0.93,1.74,2,16618,-85.27,48.63,51.13,1.74
2020-11-22 18:00:00 UTC,0.34,0.83,1.11,16678,-85.6,55.27,40.77,0.83
2020-11-22 19:00:00 UTC,0.17,0.72,0.91,16738,-86.7,55.67,41.3,0.72
2020-11-22 20:00:00 UTC,0.27,0.76,0.9,16798,-86.87,60.87,33.1,0.76
2020-11-22 21:00:00 UTC,1.06,1.91,2.22,16858,-85.8,66.3,22.8,1.91
2020-11-22 22:00:00 UTC,1.73,2.85,3.24,16918,-86.67,71.6,20.43,2.85
2020-11-22 23:00:00 UTC,5.59,7.93,8.65,16978,-86.3,67.1,26.3,7.93
2020-11-23 00:00:00 UTC,4.08,5.97,6.56,17038,-87.13,58.07,35.17,5.97
2020-11-23 01:00:00 UTC,7.06,10.11,11.89,17098,-85.1,55.07,39.63,10.02
2020-11-23 02:00:00 UTC,17.62,24.64,26.86,17158,-85.8,51.6,47.4,23.82
2020-11-23 03:00:00 UTC,21.16,30.19,32.88,17218,-85.73,48.2,52.23,29.03
2020-11-23 04:00:00 UTC,27.47,39.07,42.12,17278,-84.7,45.1,57.07,35.09
2020-11-23 05:00:00 UTC,18.66,26.73,29.11,17337.48,-84.66,44.03,59.41,26.46
2020-11-23 06:00:00 UTC,18.39,26.13,28.27,17398.79,-86.43,44.79,58.96,25.95
2020-11-23 07:00:00 UTC,22.97,32.84,35.6,17458,-85.07,44.83,59.2,31.27
2020-11-23 08:00:00 UTC,18.21,26.13,28.35,17518,-83.97,45,58.93,25.97
2020-11-23 09:00:00 UTC,16.64,24.45,27.09,17578,-84.53,44.9,59.27,24.19
2020-11-23 10:00:00 UTC,16.53,24.32,26.69,17638,-84.87,44.8,59.3,23.88
2020-11-23 11:00:00 UTC,10.91,16.07,17.58,17698,-84.77,45.4,59.57,16.07
2020-11-23 12:00:00 UTC,10.36,15.31,16.73,17758,-85.17,43.7,65.27,15.31
2020-11-23 13:00:00 UTC,9.46,14.14,15.58,17818,-85.03,43,67.03,14.14
2020-11-23 14:00:00 UTC,8.72,12.51,13.76,17878,-86.13,41.13,67.3,12.51
2020-11-23 15:00:00 UTC,8,11.52,12.59,17938,-85.8,40.4,66.13,11.29
2020-11-23 16:00:00 UTC,6.9,9.77,10.64,17998,-87.13,42,63.77,9.77
2020-11-23 17:00:00 UTC,4.4,6.45,6.99,18058,-87.13,48.7,52.47,6.45
2020-11-23 18:00:00 UTC,1.55,2.73,3.01,18118,-86.67,54.23,39.27,2.73
2020-11-23 19:00:00 UTC,0.73,1.43,1.6,18178,-85.03,54.23,35.8,1.43
2020-11-23 20:00:00 UTC,1.99,3.22,3.6,18238,-85.8,57.5,33.6,3.22
2020-11-23 21:00:00 UTC,4.23,6.12,6.74,18298,-86.5,60.87,33.07,6.12
2020-11-23 22:00:00 UTC,4.61,6.62,7.19,18358,-86,64.33,28.87,6.62
2020-11-23 23:00:00 UTC,6.15,8.94,9.71,18418,-85.5,58.53,34.33,8.94
2020-11-23 00:00:00 UTC,4.08,5.97,6.56,17038,-87.13,58.07,35.17,5.97
2020-11-23 01:00:00 UTC,7.06,10.11,11.89,17098,-85.1,55.07,39.63,10.02
2020-11-23 02:00:00 UTC,17.62,24.64,26.86,17158,-85.8,51.6,47.4,23.82
2020-11-23 03:00:00 UTC,21.16,30.19,32.88,17218,-85.73,48.2,52.23,29.03
2020-11-23 04:00:00 UTC,27.47,39.07,42.12,17278,-84.7,45.1,57.07,35.09
2020-11-23 05:00:00 UTC,18.66,26.73,29.11,17337.48,-84.66,44.03,59.41,26.46
2020-11-23 06:00:00 UTC,18.39,26.13,28.27,17398.79,-86.43,44.79,58.96,25.95
2020-11-23 07:00:00 UTC,22.97,32.84,35.6,17458,-85.07,44.83,59.2,31.27
2020-11-23 08:00:00 UTC,18.21,26.13,28.35,17518,-83.97,45,58.93,25.97
2020-11-23 09:00:00 UTC,16.64,24.45,27.09,17578,-84.53,44.9,59.27,24.19
2020-11-23 10:00:00 UTC,16.53,24.32,26.69,17638,-84.87,44.8,59.3,23.88
2020-11-23 11:00:00 UTC,10.91,16.07,17.58,17698,-84.77,45.4,59.57,16.07
2020-11-23 12:00:00 UTC,10.36,15.31,16.73,17758,-85.17,43.7,65.27,15.31
2020-11-23 13:00:00 UTC,9.46,14.14,15.58,17818,-85.03,43,67.03,14.14
2020-11-23 14:00:00 UTC,8.72,12.51,13.76,17878,-86.13,41.13,67.3,12.51
2020-11-23 15:00:00 UTC,8,11.52,12.59,17938,-85.8,40.4,66.13,11.29
2020-11-23 16:00:00 UTC,6.9,9.77,10.64,17998,-87.13,42,63.77,9.77
2020-11-23 17:00:00 UTC,4.4,6.45,6.99,18058,-87.13,48.7,52.47,6.45
2020-11-23 18:00:00 UTC,1.55,2.73,3.01,18118,-86.67,54.23,39.27,2.73
2020-11-23 19:00:00 UTC,0.73,1.43,1.6,18178,-85.03,54.23,35.8,1.43
2020-11-23 20:00:00 UTC,1.99,3.22,3.6,18238,-85.8,57.5,33.6,3.22
2020-11-23 21:00:00 UTC,4.23,6.12,6.74,18298,-86.5,60.87,33.07,6.12
2020-11-23 22:00:00 UTC,4.61,6.62,7.19,18358,-86,64.33,28.87,6.62
2020-11-23 23:00:00 UTC,6.15,8.94,9.71,18418,-85.5,58.53,34.33,8.94
2020-11-24 00:00:00 UTC,7.52,10.7,11.69,18478,-87.03,52.83,43.97,10.7
2020-11-24 01:00:00 UTC,10.15,14.56,15.94,18537.18,-87.04,50.18,50.89,14.56
2020-11-24 02:00:00 UTC,27.53,39.6,42.95,18599,-86.53,46.7,55.63,33.1
2020-11-24 03:00:00 UTC,40.27,56.66,61.24,18659.1,-86.97,43.66,59.9,43.56
2020-11-24 04:00:00 UTC,47.96,67.23,72.5,18717.78,-87.48,41.85,62,48.34
2020-11-24 05:00:00 UTC,42.16,60.56,65.43,18778.4,-87.33,40.33,63.63,45.63
2020-11-24 06:00:00 UTC,34.49,49.32,53.5,18838.48,-88.52,39.24,64.69,41.27
2020-11-24 07:00:00 UTC,38.18,56.63,62.21,18899,-87.1,38.5,65.17,44.51
2020-11-24 08:00:00 UTC,32.46,47.33,51.7,18959,-87.27,37.4,66,39.88
2020-11-24 09:00:00 UTC,24.01,34.62,37.96,19019,-87.3,36.53,66.53,32.71
2020-11-24 10:00:00 UTC,14.4,20.84,22.7,19079,-85.8,36,67.07,20.83
2020-11-24 11:00:00 UTC,8.63,12.27,13.36,19139,-85.7,35.33,67.03,12.27
2020-11-24 12:00:00 UTC,8.08,11.76,13.16,19199,-85,34.67,67.07,11.76
2020-11-24 13:00:00 UTC,7.18,10.28,11.48,19259,-85.8,34,67.1,10.28
2020-11-24 14:00:00 UTC,6.17,8.8,9.64,19319,-87.57,33.7,67.4,8.8
2020-11-24 15:00:00 UTC,8.82,13.42,14.81,19379,-86.8,33.7,67.27,13.42
2020-11-24 16:00:00 UTC,6.96,10.23,11.38,19439,-85.8,36.97,64.1,10.23
2020-11-24 17:00:00 UTC,5.62,8.19,8.85,19499,-86.83,44.87,53.07,8.19
2020-11-24 18:00:00 UTC,2.69,4.12,4.66,19559,-86.63,51.2,40.4,4.12
2020-11-24 19:00:00 UTC,0.92,1.75,2.16,19619,-87.6,51.23,38.93,1.75
2020-11-24 20:00:00 UTC,1.84,3.01,3.38,19679,-88.33,55.23,32.53,3.01
2020-11-24 21:00:00 UTC,2.78,4.45,4.95,19739,-87.7,59.47,31.03,4.45
2020-11-24 22:00:00 UTC,4.11,6.38,7.19,19799.38,-88.9,66.48,26.62,6.38
2020-11-24 23:00:00 UTC,7.23,10.66,11.76,19859,-87.6,61.17,32.4,10.66
2020-11-24 00:00:00 UTC,7.52,10.7,11.69,18478,-87.03,52.83,43.97,10.7
2020-11-24 01:00:00 UTC,10.15,14.56,15.94,18537.18,-87.04,50.18,50.89,14.56
2020-11-24 02:00:00 UTC,27.53,39.6,42.95,18599,-86.53,46.7,55.63,33.1
2020-11-24 03:00:00 UTC,40.27,56.66,61.24,18659.1,-86.97,43.66,59.9,43.56
2020-11-24 04:00:00 UTC,47.96,67.23,72.5,18717.78,-87.48,41.85,62,48.34
2020-11-24 05:00:00 UTC,42.16,60.56,65.43,18778.4,-87.33,40.33,63.63,45.63
2020-11-24 06:00:00 UTC,34.49,49.32,53.5,18838.48,-88.52,39.24,64.69,41.27
2020-11-24 07:00:00 UTC,38.18,56.63,62.21,18899,-87.1,38.5,65.17,44.51
2020-11-24 08:00:00 UTC,32.46,47.33,51.7,18959,-87.27,37.4,66,39.88
2020-11-24 09:00:00 UTC,24.01,34.62,37.96,19019,-87.3,36.53,66.53,32.71
2020-11-24 10:00:00 UTC,14.4,20.84,22.7,19079,-85.8,36,67.07,20.83
2020-11-24 11:00:00 UTC,8.63,12.27,13.36,19139,-85.7,35.33,67.03,12.27
2020-11-24 12:00:00 UTC,8.08,11.76,13.16,19199,-85,34.67,67.07,11.76
2020-11-24 13:00:00 UTC,7.18,10.28,11.48,19259,-85.8,34,67.1,10.28
2020-11-24 14:00:00 UTC,6.17,8.8,9.64,19319,-87.57,33.7,67.4,8.8
2020-11-24 15:00:00 UTC,8.82,13.42,14.81,19379,-86.8,33.7,67.27,13.42
2020-11-24 16:00:00 UTC,6.96,10.23,11.38,19439,-85.8,36.97,64.1,10.23
2020-11-24 17:00:00 UTC,5.62,8.19,8.85,19499,-86.83,44.87,53.07,8.19
2020-11-24 18:00:00 UTC,2.69,4.12,4.66,19559,-86.63,51.2,40.4,4.12
2020-11-24 19:00:00 UTC,0.92,1.75,2.16,19619,-87.6,51.23,38.93,1.75
2020-11-24 20:00:00 UTC,1.84,3.01,3.38,19679,-88.33,55.23,32.53,3.01
2020-11-24 21:00:00 UTC,2.78,4.45,4.95,19739,-87.7,59.47,31.03,4.45
2020-11-24 22:00:00 UTC,4.11,6.38,7.19,19799.38,-88.9,66.48,26.62,6.38
2020-11-24 23:00:00 UTC,7.23,10.66,11.76,19859,-87.6,61.17,32.4,10.66
2020-11-25 00:00:00 UTC,13.97,20.65,22.82,19919,-90.33,53.57,45.2,20.64
2020-11-25 01:00:00 UTC,13.65,19.49,20.81,19979,-88.07,47,50.9,19.39
2020-11-25 02:00:00 UTC,24.85,35.17,38.01,20039,-87.77,43.27,57.37,32.63
2020-11-25 03:00:00 UTC,29.02,41.69,45.36,20099,-88.8,41.53,60.67,36.53
2020-11-25 04:00:00 UTC,35.07,50.07,54.04,20159,-92.23,40.23,62.73,40.87
2020-11-25 05:00:00 UTC,41.15,59.31,64.32,20219,-90.9,39.13,64.03,45.68
2020-11-25 06:00:00 UTC,37.35,53.65,58.01,20279,-88.23,38.17,64.97,43.26
2020-11-25 07:00:00 UTC,40.72,60.25,65.97,20339,-88.13,37.83,65.67,46.43
2020-11-25 08:00:00 UTC,29.91,42.85,46.5,20399,-87.43,37,65.7,37.71
2020-11-25 09:00:00 UTC,25.95,36.8,39.77,20459,-87.27,36.6,66.03,34.23
2020-11-25 10:00:00 UTC,19.97,28.23,30.24,20519,-86.57,35.9,66.83,27.89
2020-11-25 11:00:00 UTC,14.35,20.66,22.32,20579,-86.87,35.37,67.07,20.66
2020-11-25 12:00:00 UTC,9.34,13.79,15.13,20639,-87.1,35.13,67.13,13.79
2020-11-25 13:00:00 UTC,7.79,11.54,12.77,20699,-87.57,34.47,67.2,11.54
2020-11-25 14:00:00 UTC,6.85,10.01,10.99,20759,-88.13,33.83,67.63,10.01
2020-11-25 15:00:00 UTC,8.67,13.41,14.85,20819,-87.23,34,67.83,13.41
2020-11-25 16:00:00 UTC,7.23,10.54,11.58,20879,-86.97,37.07,64,10.54
2020-11-25 17:00:00 UTC,6.21,9.15,10.03,20939,-88.47,44.4,53.53,9.15
2020-11-25 18:00:00 UTC,3.94,5.97,6.66,20999,-88.1,50.2,43.8,5.97
2020-11-25 19:00:00 UTC,2.57,4.17,4.72,21059,-87.27,50.5,41.27,4.17
2020-11-25 20:00:00 UTC,4.84,7.45,8.4,21119.59,-88.17,56,33.48,7.45
2020-11-25 21:00:00 UTC,7.06,10.64,11.8,21178.07,-87.69,58.69,32.52,10.64
2020-11-25 22:00:00 UTC,8.78,13.18,14.46,21239,-90.87,63.43,29.43,13.18
2020-11-25 23:00:00 UTC,9.6,14.46,15.86,21299,-90.87,59.43,34.37,14.46
2020-11-25 00:00:00 UTC,13.97,20.65,22.82,19919,-90.33,53.57,45.2,20.64
2020-11-25 01:00:00 UTC,13.65,19.49,20.81,19979,-88.07,47,50.9,19.39
2020-11-25 02:00:00 UTC,24.85,35.17,38.01,20039,-87.77,43.27,57.37,32.63
2020-11-25 03:00:00 UTC,29.02,41.69,45.36,20099,-88.8,41.53,60.67,36.53
